order_id,customer_id,product_id,order_date,quantity,discount,price,sales,profit
3892,465,147,2023-06-12 03:00:00,6,0.06,1517.8,8560.39,1922.17
3893,76,58,2023-06-12 04:00:00,8,0.27,515.62,3011.22,502.31
3894,471,9,2023-06-12 05:00:00,8,0.29,1157.49,6574.54,642.61
3895,464,48,2023-06-12 06:00:00,7,0.01,1546.02,10713.92,1930.04
3896,451,115,2023-06-12 07:00:00,4,0.16,1628.56,5471.96,760.76
3897,414,41,2023-06-12 08:00:00,7,0.1,91.48,576.32,70.7
3898,313,48,2023-06-12 09:00:00,6,0.08,1546.02,8534.03,1126.72
3899,383,173,2023-06-12 10:00:00,6,0.1,716.65,3869.91,618.22
3900,214,25,2023-06-12 11:00:00,2,0.19,285.11,461.88,125.47
3901,457,116,2023-06-12 12:00:00,8,0.06,1327.72,9984.45,2331.51
3902,285,78,2023-06-12 13:00:00,8,0.27,1246.15,7277.52,1579.01
3903,239,108,2023-06-12 14:00:00,7,0.14,228.4,1374.97,230.74
3904,165,25,2023-06-12 15:00:00,9,0.1,285.11,2309.39,116.53
3905,87,147,2023-06-12 16:00:00,8,0.23,1517.8,9349.65,1263.49
3906,141,39,2023-06-12 17:00:00,9,0.0,97.58,878.22,222.45
3907,160,119,2023-06-12 18:00:00,9,0.13,846.48,6627.94,974.59
3908,46,79,2023-06-12 19:00:00,6,0.11,375.72,2006.34,383.12
3909,372,80,2023-06-12 20:00:00,2,0.1,1982.78,3569.0,361.13
3910,495,27,2023-06-12 21:00:00,7,0.1,1407.76,8868.89,2474.1
3911,112,104,2023-06-12 22:00:00,3,0.01,486.44,1444.73,405.67
3912,407,74,2023-06-12 23:00:00,7,0.05,864.28,5747.46,497.26
3913,45,191,2023-06-13 00:00:00,9,0.04,303.67,2623.71,606.18
3914,401,68,2023-06-13 01:00:00,2,0.3,799.44,1119.22,77.01
3915,247,147,2023-06-13 02:00:00,6,0.01,1517.8,9015.73,1799.87
3916,104,28,2023-06-13 03:00:00,6,0.05,712.76,4062.73,384.59
3917,85,123,2023-06-13 04:00:00,9,0.29,1016.96,6498.37,561.63
3918,450,161,2023-06-13 05:00:00,9,0.19,609.72,4444.86,226.82
3919,485,138,2023-06-13 06:00:00,5,0.14,1604.98,6901.41,1968.38
3920,134,83,2023-06-13 07:00:00,5,0.02,1316.81,6452.37,1660.28
3921,108,30,2023-06-13 08:00:00,9,0.2,177.44,1277.57,88.62
3922,18,22,2023-06-13 09:00:00,8,0.04,122.16,938.19,187.49
3923,94,3,2023-06-13 10:00:00,7,0.2,1975.95,11065.32,1197.54
3924,150,101,2023-06-13 11:00:00,8,0.29,350.1,1988.57,230.68
3925,246,105,2023-06-13 12:00:00,6,0.16,1097.1,5529.38,1484.87
3926,289,176,2023-06-13 13:00:00,3,0.06,249.89,704.69,55.38
3927,414,2,2023-06-13 14:00:00,7,0.19,481.36,2729.31,546.88
3928,209,54,2023-06-13 15:00:00,8,0.15,1548.13,10527.28,1582.4
3929,126,6,2023-06-13 16:00:00,8,0.16,1425.87,9581.85,936.15
3930,235,107,2023-06-13 17:00:00,1,0.14,1181.17,1015.81,165.56
3931,416,168,2023-06-13 18:00:00,7,0.2,1570.7,8795.92,2507.91
3932,426,123,2023-06-13 19:00:00,3,0.17,1016.96,2532.23,621.42
3933,499,2,2023-06-13 20:00:00,2,0.3,481.36,673.9,55.95
3934,462,111,2023-06-13 21:00:00,2,0.25,302.55,453.83,119.07
3935,122,2,2023-06-13 22:00:00,8,0.08,481.36,3542.81,1007.43
3936,138,93,2023-06-13 23:00:00,9,0.22,1939.75,13617.04,1623.71
3937,495,183,2023-06-14 00:00:00,3,0.06,1185.23,3342.35,445.72
3938,115,200,2023-06-14 01:00:00,3,0.23,583.57,1348.05,109.97
3939,420,101,2023-06-14 02:00:00,6,0.04,350.1,2016.58,274.73
3940,162,188,2023-06-14 03:00:00,1,0.14,1948.3,1675.54,365.75
3941,201,97,2023-06-14 04:00:00,6,0.24,389.1,1774.3,209.44
3942,234,111,2023-06-14 05:00:00,3,0.08,302.55,835.04,43.18
3943,28,6,2023-06-14 06:00:00,4,0.25,1425.87,4277.61,575.92
3944,11,127,2023-06-14 07:00:00,9,0.19,198.46,1446.77,236.25
3945,206,104,2023-06-14 08:00:00,3,0.12,486.44,1284.2,246.04
3946,167,147,2023-06-14 09:00:00,1,0.13,1517.8,1320.49,291.77
3947,247,155,2023-06-14 10:00:00,3,0.28,1499.84,3239.65,212.02
3948,47,1,2023-06-14 11:00:00,7,0.07,1004.38,6538.51,1094.79
3949,246,33,2023-06-14 12:00:00,7,0.21,1591.91,8803.26,1026.38
3950,127,40,2023-06-14 13:00:00,5,0.21,1746.69,6899.43,1980.08
3951,147,32,2023-06-14 14:00:00,1,0.28,1102.01,793.45,111.06
3952,118,197,2023-06-14 15:00:00,8,0.21,1552.29,9810.47,736.09
3953,399,17,2023-06-14 16:00:00,8,0.18,974.72,6394.16,386.03
3954,382,126,2023-06-14 17:00:00,2,0.27,1382.35,2018.23,234.82
3955,412,8,2023-06-14 18:00:00,3,0.25,402.12,904.77,85.7
3956,152,57,2023-06-14 19:00:00,4,0.22,1488.29,4643.46,986.5
3957,72,42,2023-06-14 20:00:00,1,0.01,1755.67,1738.11,454.94
3958,363,98,2023-06-14 21:00:00,4,0.11,822.67,2928.71,375.28
3959,137,137,2023-06-14 22:00:00,5,0.19,1763.33,7141.49,1388.65
3960,175,120,2023-06-14 23:00:00,3,0.16,776.74,1957.38,455.24
3961,289,87,2023-06-15 00:00:00,2,0.1,394.23,709.61,106.17
3962,446,163,2023-06-15 01:00:00,6,0.04,1963.31,11308.67,752.95
3963,481,199,2023-06-15 02:00:00,8,0.17,919.51,6105.55,655.1
3964,19,181,2023-06-15 03:00:00,7,0.09,1430.94,9115.09,2468.06
3965,195,54,2023-06-15 04:00:00,1,0.07,1548.13,1439.76,368.75
3966,330,84,2023-06-15 05:00:00,4,0.12,1235.09,4347.52,311.43
3967,424,25,2023-06-15 06:00:00,3,0.24,285.11,650.05,68.9
3968,175,67,2023-06-15 07:00:00,6,0.15,884.16,4509.22,1092.54
3969,490,190,2023-06-15 08:00:00,9,0.06,1511.82,12790.0,2193.16
3970,449,183,2023-06-15 09:00:00,9,0.04,1185.23,10240.39,2457.61
3971,413,174,2023-06-15 10:00:00,7,0.15,1283.61,7637.48,784.93
3972,434,152,2023-06-15 11:00:00,9,0.24,1660.34,11356.73,3272.72
3973,354,46,2023-06-15 12:00:00,8,0.2,1995.97,12774.21,3141.2
3974,499,22,2023-06-15 13:00:00,5,0.07,122.16,568.04,56.44
3975,141,139,2023-06-15 14:00:00,9,0.13,1333.98,10445.06,1980.51
3976,246,176,2023-06-15 15:00:00,7,0.26,249.89,1294.43,101.32
3977,385,8,2023-06-15 16:00:00,5,0.05,402.12,1910.07,268.09
3978,418,39,2023-06-15 17:00:00,8,0.16,97.58,655.74,140.92
3979,93,163,2023-06-15 18:00:00,7,0.11,1963.31,12231.42,1621.05
3980,432,49,2023-06-15 19:00:00,9,0.04,833.77,7203.77,1542.97
3981,239,46,2023-06-15 20:00:00,1,0.01,1995.97,1976.01,219.72
3982,205,38,2023-06-15 21:00:00,9,0.17,504.27,3766.9,867.52
3983,48,136,2023-06-15 22:00:00,7,0.01,570.71,3955.02,553.3
3984,433,54,2023-06-15 23:00:00,1,0.03,1548.13,1501.69,371.85
3985,245,165,2023-06-16 00:00:00,1,0.1,556.62,500.96,42.17
3986,320,92,2023-06-16 01:00:00,5,0.01,162.79,805.81,113.21
3987,317,40,2023-06-16 02:00:00,8,0.12,1746.69,12296.7,2041.04
3988,413,34,2023-06-16 03:00:00,9,0.04,671.57,5802.36,904.94
3989,295,96,2023-06-16 04:00:00,6,0.1,1990.07,10746.38,1700.87
3990,128,79,2023-06-16 05:00:00,8,0.24,375.72,2284.38,368.24
3991,344,127,2023-06-16 06:00:00,6,0.19,198.46,964.52,286.66
3992,282,17,2023-06-16 07:00:00,6,0.13,974.72,5088.04,500.1
3993,17,161,2023-06-16 08:00:00,4,0.03,609.72,2365.71,572.89
3994,71,175,2023-06-16 09:00:00,5,0.19,1867.45,7563.17,1421.48
3995,269,110,2023-06-16 10:00:00,2,0.05,567.92,1079.05,165.53
3996,325,52,2023-06-16 11:00:00,3,0.02,1753.67,5155.79,1074.37
3997,282,118,2023-06-16 12:00:00,3,0.2,219.62,527.09,138.83
3998,305,9,2023-06-16 13:00:00,5,0.27,1157.49,4224.84,704.11
3999,451,33,2023-06-16 14:00:00,5,0.14,1591.91,6845.21,1822.2
4000,7,188,2023-06-16 15:00:00,6,0.01,1948.3,11572.9,850.02
4001,314,113,2023-06-16 16:00:00,5,0.26,1913.52,7080.02,1509.96
4002,305,149,2023-06-16 17:00:00,6,0.02,1767.7,10394.08,1385.48
4003,103,186,2023-06-16 18:00:00,8,0.26,139.2,824.06,120.87
4004,309,85,2023-06-16 19:00:00,2,0.12,1049.74,1847.54,356.12
4005,193,197,2023-06-16 20:00:00,4,0.11,1552.29,5526.15,939.33
4006,241,10,2023-06-16 21:00:00,6,0.16,1835.2,9249.41,1345.28
4007,62,6,2023-06-16 22:00:00,5,0.29,1425.87,5061.84,643.26
4008,17,115,2023-06-16 23:00:00,1,0.27,1628.56,1188.85,243.21
4009,171,121,2023-06-17 00:00:00,9,0.14,556.52,4307.46,759.81
4010,25,141,2023-06-17 01:00:00,3,0.21,1741.22,4126.69,539.88
4011,251,65,2023-06-17 02:00:00,2,0.17,84.85,140.85,14.26
4012,253,20,2023-06-17 03:00:00,9,0.21,672.25,4779.7,1164.42
4013,387,57,2023-06-17 04:00:00,7,0.25,1488.29,7813.52,1952.82
4014,207,46,2023-06-17 05:00:00,5,0.01,1995.97,9880.05,1022.06
4015,29,136,2023-06-17 06:00:00,6,0.1,570.71,3081.83,355.68
4016,117,10,2023-06-17 07:00:00,4,0.29,1835.2,5211.97,572.2
4017,491,113,2023-06-17 08:00:00,1,0.28,1913.52,1377.73,373.56
4018,416,195,2023-06-17 09:00:00,4,0.0,681.04,2724.16,663.42
4019,282,139,2023-06-17 10:00:00,9,0.06,1333.98,11285.47,774.67
4020,380,12,2023-06-17 11:00:00,1,0.3,1409.97,986.98,254.81
4021,144,138,2023-06-17 12:00:00,3,0.15,1604.98,4092.7,242.34
4022,25,153,2023-06-17 13:00:00,5,0.17,301.3,1250.4,141.67
4023,310,177,2023-06-17 14:00:00,7,0.05,1877.6,12486.04,3492.94
4024,156,177,2023-06-17 15:00:00,9,0.27,1877.6,12335.83,3282.35
4025,73,11,2023-06-17 16:00:00,6,0.07,116.19,648.34,159.08
4026,120,190,2023-06-17 17:00:00,3,0.06,1511.82,4263.33,700.84
4027,312,118,2023-06-17 18:00:00,7,0.07,219.62,1429.73,186.37
4028,321,164,2023-06-17 19:00:00,4,0.28,1282.04,3692.28,998.34
4029,93,39,2023-06-17 20:00:00,3,0.21,97.58,231.26,49.55
4030,86,53,2023-06-17 21:00:00,7,0.23,1968.96,10612.69,1314.67
4031,336,56,2023-06-17 22:00:00,7,0.11,871.65,5430.38,900.35
4032,425,104,2023-06-17 23:00:00,4,0.27,486.44,1420.4,384.04
4033,499,129,2023-06-18 00:00:00,7,0.24,1015.54,5402.67,1490.4
4034,364,56,2023-06-18 01:00:00,2,0.23,871.65,1342.34,288.37
4035,435,118,2023-06-18 02:00:00,1,0.29,219.62,155.93,36.35
4036,118,132,2023-06-18 03:00:00,2,0.11,1658.13,2951.47,176.57
4037,233,30,2023-06-18 04:00:00,4,0.18,177.44,582.0,117.07
4038,199,12,2023-06-18 05:00:00,8,0.27,1409.97,8234.22,1830.04
4039,206,35,2023-06-18 06:00:00,3,0.24,1270.49,2896.72,159.59
4040,413,77,2023-06-18 07:00:00,6,0.17,961.43,4787.92,1249.48
4041,339,180,2023-06-18 08:00:00,6,0.02,636.88,3744.85,1056.31
4042,147,159,2023-06-18 09:00:00,9,0.2,1039.56,7484.83,819.47
4043,450,102,2023-06-18 10:00:00,9,0.16,1640.87,12404.98,3243.27
4044,425,87,2023-06-18 11:00:00,4,0.06,394.23,1482.3,320.74
4045,429,196,2023-06-18 12:00:00,9,0.26,1002.85,6678.98,1303.56
4046,271,52,2023-06-18 13:00:00,6,0.1,1753.67,9469.82,2469.55
4047,387,80,2023-06-18 14:00:00,2,0.12,1982.78,3489.69,423.66
4048,139,135,2023-06-18 15:00:00,6,0.2,1153.18,5535.26,1371.16
4049,181,22,2023-06-18 16:00:00,2,0.15,122.16,207.67,26.71
4050,430,75,2023-06-18 17:00:00,8,0.03,1764.28,13690.81,3379.77
4051,30,184,2023-06-18 18:00:00,4,0.12,724.47,2550.13,415.07
4052,57,58,2023-06-18 19:00:00,5,0.03,515.62,2500.76,198.15
4053,232,93,2023-06-18 20:00:00,8,0.06,1939.75,14586.92,2120.65
4054,146,192,2023-06-18 21:00:00,8,0.0,1528.61,12228.88,1325.28
4055,435,103,2023-06-18 22:00:00,6,0.05,487.66,2779.66,208.84
4056,384,140,2023-06-18 23:00:00,4,0.1,1708.63,6151.07,477.15
4057,48,7,2023-06-19 00:00:00,1,0.16,1854.23,1557.55,381.63
4058,194,128,2023-06-19 01:00:00,7,0.28,1709.85,8617.64,2329.77
4059,224,55,2023-06-19 02:00:00,8,0.16,864.65,5810.45,1637.28
4060,136,106,2023-06-19 03:00:00,9,0.21,1206.23,8576.3,2259.74
4061,22,62,2023-06-19 04:00:00,2,0.11,627.8,1117.48,287.81
4062,6,90,2023-06-19 05:00:00,1,0.23,1570.19,1209.05,81.26
4063,204,98,2023-06-19 06:00:00,4,0.19,822.67,2665.45,659.78
4064,239,77,2023-06-19 07:00:00,5,0.14,961.43,4134.15,1016.26
4065,185,183,2023-06-19 08:00:00,1,0.06,1185.23,1114.12,92.27
4066,360,119,2023-06-19 09:00:00,5,0.09,846.48,3851.48,830.0
4067,292,36,2023-06-19 10:00:00,6,0.19,1777.66,8639.43,1409.32
4068,335,89,2023-06-19 11:00:00,3,0.13,413.55,1079.37,296.83
4069,220,152,2023-06-19 12:00:00,7,0.27,1660.34,8484.34,1899.24
4070,116,172,2023-06-19 13:00:00,6,0.07,1927.83,10757.29,3095.38
4071,313,145,2023-06-19 14:00:00,4,0.02,1376.27,5394.98,411.26
4072,49,130,2023-06-19 15:00:00,3,0.18,987.14,2428.36,146.07
4073,173,141,2023-06-19 16:00:00,5,0.27,1741.22,6355.45,1864.66
4074,82,159,2023-06-19 17:00:00,3,0.11,1039.56,2775.63,194.43
4075,322,93,2023-06-19 18:00:00,9,0.19,1939.75,14140.78,2072.32
4076,333,114,2023-06-19 19:00:00,9,0.07,1731.15,14489.73,3078.96
4077,45,28,2023-06-19 20:00:00,6,0.17,712.76,3549.54,958.43
4078,335,188,2023-06-19 21:00:00,6,0.24,1948.3,8884.25,1009.64
4079,20,155,2023-06-19 22:00:00,4,0.26,1499.84,4439.53,254.23
4080,448,143,2023-06-19 23:00:00,4,0.03,1682.18,6526.86,1176.93
4081,221,33,2023-06-20 00:00:00,2,0.11,1591.91,2833.6,475.42
4082,123,20,2023-06-20 01:00:00,4,0.19,672.25,2178.09,276.01
4083,234,170,2023-06-20 02:00:00,8,0.01,1534.0,12149.28,3261.78
4084,221,140,2023-06-20 03:00:00,2,0.21,1708.63,2699.64,640.71
4085,323,101,2023-06-20 04:00:00,9,0.16,350.1,2646.76,700.15
4086,339,23,2023-06-20 05:00:00,1,0.09,1212.73,1103.58,99.82
4087,3,200,2023-06-20 06:00:00,2,0.24,583.57,887.03,197.9
4088,182,112,2023-06-20 07:00:00,2,0.09,1783.06,3245.17,953.35
4089,206,14,2023-06-20 08:00:00,6,0.3,1852.57,7780.79,1579.33
4090,320,91,2023-06-20 09:00:00,7,0.24,732.74,3898.18,361.91
4091,40,153,2023-06-20 10:00:00,3,0.21,301.3,714.08,213.47
4092,59,77,2023-06-20 11:00:00,9,0.02,961.43,8479.81,1544.01
4093,439,85,2023-06-20 12:00:00,5,0.27,1049.74,3831.55,996.26
4094,62,109,2023-06-20 13:00:00,5,0.24,1761.05,6691.99,584.48
4095,132,31,2023-06-20 14:00:00,4,0.07,664.82,2473.13,535.49
4096,60,122,2023-06-20 15:00:00,9,0.12,1460.67,11568.51,3217.83
4097,372,107,2023-06-20 16:00:00,8,0.08,1181.17,8693.41,1590.93
4098,331,54,2023-06-20 17:00:00,4,0.3,1548.13,4334.76,529.56
4099,122,133,2023-06-20 18:00:00,4,0.26,728.23,2155.56,176.44
4100,479,141,2023-06-20 19:00:00,2,0.28,1741.22,2507.36,310.88
4101,107,156,2023-06-20 20:00:00,9,0.24,363.48,2486.2,344.89
4102,96,43,2023-06-20 21:00:00,3,0.14,1081.43,2790.09,634.71
4103,347,89,2023-06-20 22:00:00,4,0.06,413.55,1554.95,147.18
4104,414,115,2023-06-20 23:00:00,7,0.06,1628.56,10715.92,820.05
4105,235,99,2023-06-21 00:00:00,8,0.05,1528.57,11617.13,1704.64
4106,386,47,2023-06-21 01:00:00,8,0.16,733.89,4931.74,812.08
4107,62,71,2023-06-21 02:00:00,4,0.28,1902.42,5478.97,1134.67
4108,256,166,2023-06-21 03:00:00,7,0.3,1286.31,6302.92,1430.02
4109,49,67,2023-06-21 04:00:00,1,0.09,884.16,804.59,219.11
4110,393,62,2023-06-21 05:00:00,6,0.21,627.8,2975.77,363.75
4111,348,109,2023-06-21 06:00:00,6,0.18,1761.05,8664.37,1578.23
4112,159,167,2023-06-21 07:00:00,6,0.15,1102.97,5625.15,796.02
4113,124,37,2023-06-21 08:00:00,2,0.2,1250.93,2001.49,100.79
4114,482,119,2023-06-21 09:00:00,8,0.11,846.48,6026.94,1174.4
4115,317,86,2023-06-21 10:00:00,5,0.28,499.81,1799.32,456.94
4116,207,126,2023-06-21 11:00:00,5,0.21,1382.35,5460.28,322.76
4117,48,136,2023-06-21 12:00:00,2,0.23,570.71,878.89,44.71
4118,409,52,2023-06-21 13:00:00,4,0.07,1753.67,6523.65,1513.19
4119,420,91,2023-06-21 14:00:00,9,0.05,732.74,6264.93,1384.33
4120,136,33,2023-06-21 15:00:00,9,0.12,1591.91,12607.93,1909.64
4121,201,81,2023-06-21 16:00:00,6,0.23,501.76,2318.13,499.33
4122,250,42,2023-06-21 17:00:00,9,0.28,1755.67,11376.74,3280.44
4123,314,112,2023-06-21 18:00:00,4,0.13,1783.06,6205.05,694.75
4124,357,126,2023-06-21 19:00:00,1,0.23,1382.35,1064.41,118.66
4125,368,155,2023-06-21 20:00:00,2,0.14,1499.84,2579.72,249.09
4126,429,136,2023-06-21 21:00:00,1,0.09,570.71,519.35,119.97
4127,318,151,2023-06-21 22:00:00,8,0.22,107.03,667.87,92.36
4128,295,106,2023-06-21 23:00:00,9,0.24,1206.23,8250.61,2451.86
4129,480,125,2023-06-22 00:00:00,6,0.06,479.36,2703.59,618.21
4130,314,113,2023-06-22 01:00:00,2,0.09,1913.52,3482.61,493.99
4131,500,64,2023-06-22 02:00:00,6,0.15,132.08,673.61,58.8
4132,209,123,2023-06-22 03:00:00,9,0.06,1016.96,8603.48,1703.54
4133,355,114,2023-06-22 04:00:00,3,0.28,1731.15,3739.28,462.65
4134,485,20,2023-06-22 05:00:00,9,0.18,672.25,4961.2,1371.16
4135,211,16,2023-06-22 06:00:00,2,0.04,1891.32,3631.33,582.29
4136,192,145,2023-06-22 07:00:00,5,0.06,1376.27,6468.47,796.67
4137,44,19,2023-06-22 08:00:00,2,0.29,1696.87,2409.56,475.02
4138,29,120,2023-06-22 09:00:00,7,0.22,776.74,4241.0,357.28
4139,59,136,2023-06-22 10:00:00,9,0.22,570.71,4006.38,762.76
4140,71,166,2023-06-22 11:00:00,7,0.02,1286.31,8824.09,564.99
4141,92,38,2023-06-22 12:00:00,5,0.27,504.27,1840.59,371.29
4142,265,181,2023-06-22 13:00:00,4,0.13,1430.94,4979.67,908.99
4143,383,93,2023-06-22 14:00:00,4,0.2,1939.75,6207.2,1118.48
4144,220,105,2023-06-22 15:00:00,8,0.29,1097.1,6231.53,1377.42
4145,390,100,2023-06-22 16:00:00,1,0.03,1407.24,1365.02,83.42
4146,413,90,2023-06-22 17:00:00,5,0.14,1570.19,6751.82,1113.6
4147,442,159,2023-06-22 18:00:00,2,0.01,1039.56,2058.33,331.41
4148,401,44,2023-06-22 19:00:00,9,0.15,1881.18,14391.03,2373.74
4149,400,188,2023-06-22 20:00:00,7,0.08,1948.3,12547.05,3701.04
4150,215,76,2023-06-22 21:00:00,8,0.27,1892.23,11050.62,937.31
4151,479,145,2023-06-22 22:00:00,6,0.12,1376.27,7266.71,1617.62
4152,387,79,2023-06-22 23:00:00,9,0.19,375.72,2739.0,412.22
4153,277,73,2023-06-23 00:00:00,6,0.26,224.35,996.11,177.24
4154,64,167,2023-06-23 01:00:00,7,0.3,1102.97,5404.55,1300.33
4155,346,170,2023-06-23 02:00:00,7,0.15,1534.0,9127.3,815.47
4156,292,176,2023-06-23 03:00:00,9,0.14,249.89,1934.15,465.93
4157,490,140,2023-06-23 04:00:00,8,0.02,1708.63,13395.66,905.31
4158,485,96,2023-06-23 05:00:00,1,0.0,1990.07,1990.07,339.96
4159,245,89,2023-06-23 06:00:00,4,0.18,413.55,1356.44,319.47
4160,470,103,2023-06-23 07:00:00,7,0.02,487.66,3345.35,328.31
4161,62,146,2023-06-23 08:00:00,8,0.11,1256.29,8944.78,2171.16
4162,426,6,2023-06-23 09:00:00,7,0.0,1425.87,9981.09,915.3
4163,332,122,2023-06-23 10:00:00,3,0.18,1460.67,3593.25,897.63
4164,170,171,2023-06-23 11:00:00,4,0.13,1105.47,3847.04,643.36
4165,445,116,2023-06-23 12:00:00,7,0.04,1327.72,8922.28,1973.25
4166,269,163,2023-06-23 13:00:00,8,0.09,1963.31,14292.9,3992.74
4167,267,182,2023-06-23 14:00:00,7,0.17,181.33,1053.53,160.25
4168,54,62,2023-06-23 15:00:00,6,0.2,627.8,3013.44,326.17
4169,16,197,2023-06-23 16:00:00,9,0.14,1552.29,12014.72,3205.42
4170,8,144,2023-06-23 17:00:00,9,0.24,1410.07,9644.88,871.94
4171,104,136,2023-06-23 18:00:00,7,0.03,570.71,3875.12,805.52
4172,59,89,2023-06-23 19:00:00,8,0.03,413.55,3209.15,901.17
4173,313,96,2023-06-23 20:00:00,6,0.01,1990.07,11821.02,2584.07
4174,40,126,2023-06-23 21:00:00,1,0.16,1382.35,1161.17,114.86
4175,237,90,2023-06-23 22:00:00,1,0.21,1570.19,1240.45,109.25
4176,443,86,2023-06-23 23:00:00,6,0.04,499.81,2878.91,325.54
4177,386,159,2023-06-24 00:00:00,2,0.19,1039.56,1684.09,249.0
4178,94,138,2023-06-24 01:00:00,8,0.14,1604.98,11042.26,991.48
4179,222,184,2023-06-24 02:00:00,1,0.3,724.47,507.13,126.51
4180,204,121,2023-06-24 03:00:00,2,0.22,556.52,868.17,120.9
4181,138,76,2023-06-24 04:00:00,8,0.2,1892.23,12110.27,3439.58
4182,300,92,2023-06-24 05:00:00,6,0.17,162.79,810.69,211.28
4183,395,70,2023-06-24 06:00:00,2,0.3,475.6,665.84,184.57
4184,207,148,2023-06-24 07:00:00,2,0.29,359.28,510.18,63.07
4185,336,133,2023-06-24 08:00:00,7,0.16,728.23,4281.99,828.28
4186,81,23,2023-06-24 09:00:00,5,0.14,1212.73,5214.74,679.81
4187,218,137,2023-06-24 10:00:00,5,0.14,1763.33,7582.32,866.18
4188,2,58,2023-06-24 11:00:00,8,0.13,515.62,3588.72,724.1
4189,178,187,2023-06-24 12:00:00,7,0.16,1749.5,10287.06,2618.04
4190,396,182,2023-06-24 13:00:00,9,0.08,181.33,1501.41,110.2
4191,371,46,2023-06-24 14:00:00,4,0.28,1995.97,5748.39,683.73
4192,346,22,2023-06-24 15:00:00,4,0.15,122.16,415.34,42.07
4193,279,192,2023-06-24 16:00:00,2,0.25,1528.61,2292.92,572.28
4194,146,8,2023-06-24 17:00:00,3,0.14,402.12,1037.47,293.96
4195,318,123,2023-06-24 18:00:00,1,0.22,1016.96,793.23,55.51
4196,224,20,2023-06-24 19:00:00,1,0.1,672.25,605.02,87.61
4197,369,179,2023-06-24 20:00:00,7,0.19,182.28,1033.53,287.97
4198,384,78,2023-06-24 21:00:00,5,0.15,1246.15,5296.14,721.12
4199,62,39,2023-06-24 22:00:00,3,0.11,97.58,260.54,59.45
4200,294,37,2023-06-24 23:00:00,7,0.26,1250.93,6479.82,487.07
4201,239,178,2023-06-25 00:00:00,2,0.03,1391.38,2699.28,434.85
4202,195,162,2023-06-25 01:00:00,3,0.15,1253.01,3195.18,561.79
4203,166,75,2023-06-25 02:00:00,1,0.06,1764.28,1658.42,397.05
4204,451,118,2023-06-25 03:00:00,8,0.26,219.62,1300.15,158.89
4205,222,104,2023-06-25 04:00:00,2,0.08,486.44,895.05,103.87
4206,61,161,2023-06-25 05:00:00,7,0.19,609.72,3457.11,434.7
4207,129,31,2023-06-25 06:00:00,9,0.05,664.82,5684.21,1073.88
4208,478,123,2023-06-25 07:00:00,6,0.12,1016.96,5369.55,1444.41
4209,173,54,2023-06-25 08:00:00,2,0.27,1548.13,2260.27,582.55
4210,480,172,2023-06-25 09:00:00,2,0.05,1927.83,3662.88,236.21
4211,156,34,2023-06-25 10:00:00,9,0.2,671.57,4835.3,1304.27
4212,405,199,2023-06-25 11:00:00,8,0.06,919.51,6914.72,510.15
4213,378,122,2023-06-25 12:00:00,9,0.12,1460.67,11568.51,1779.67
4214,110,113,2023-06-25 13:00:00,4,0.16,1913.52,6429.43,1551.75
4215,269,62,2023-06-25 14:00:00,4,0.17,627.8,2084.3,146.69
4216,411,23,2023-06-25 15:00:00,2,0.18,1212.73,1988.88,119.53
4217,356,46,2023-06-25 16:00:00,1,0.19,1995.97,1616.74,214.22
4218,391,56,2023-06-25 17:00:00,4,0.08,871.65,3207.67,745.72
4219,278,135,2023-06-25 18:00:00,8,0.12,1153.18,8118.39,1464.88
4220,74,118,2023-06-25 19:00:00,2,0.01,219.62,434.85,67.08
4221,487,189,2023-06-25 20:00:00,8,0.23,1939.31,11946.15,3025.58
4222,437,131,2023-06-25 21:00:00,1,0.25,1205.2,903.9,218.45
4223,463,166,2023-06-25 22:00:00,1,0.06,1286.31,1209.13,298.06
4224,207,162,2023-06-25 23:00:00,4,0.06,1253.01,4711.32,777.05
4225,388,113,2023-06-26 00:00:00,7,0.01,1913.52,13260.69,727.51
4226,480,44,2023-06-26 01:00:00,9,0.29,1881.18,12020.74,1118.34
4227,279,128,2023-06-26 02:00:00,5,0.24,1709.85,6497.43,1529.01
4228,375,108,2023-06-26 03:00:00,2,0.11,228.4,406.55,96.88
4229,326,158,2023-06-26 04:00:00,7,0.14,1672.66,10069.41,2951.09
4230,472,17,2023-06-26 05:00:00,2,0.09,974.72,1773.99,173.05
4231,340,59,2023-06-26 06:00:00,9,0.18,265.42,1958.8,158.14
4232,357,138,2023-06-26 07:00:00,9,0.22,1604.98,11266.96,954.28
4233,340,99,2023-06-26 08:00:00,3,0.13,1528.57,3989.57,383.78
4234,204,84,2023-06-26 09:00:00,8,0.26,1235.09,7311.73,1331.59
4235,161,146,2023-06-26 10:00:00,4,0.16,1256.29,4221.13,1240.18
4236,28,45,2023-06-26 11:00:00,3,0.04,1607.63,4629.97,913.76
4237,392,108,2023-06-26 12:00:00,1,0.19,228.4,185.0,33.42
4238,257,187,2023-06-26 13:00:00,5,0.14,1749.5,7522.85,1642.53
4239,165,62,2023-06-26 14:00:00,4,0.28,627.8,1808.06,123.82
4240,63,59,2023-06-26 15:00:00,1,0.12,265.42,233.57,59.29
4241,22,177,2023-06-26 16:00:00,8,0.12,1877.6,13218.3,2798.58
4242,70,191,2023-06-26 17:00:00,8,0.2,303.67,1943.49,180.35
